DateTime,Actual_Production,Theoretical_Production,Irradiance,Temperature,Efficiency
2023-01-01 00:00:00,1872.7005942368125,1732.6545417585605,4.989297579022556,25.84946078587571,100.0
2023-01-01 01:00:00,4753.571532049581,4718.867762260738,534.6113984402282,18.8303023091049,100.0
2023-01-01 02:00:00,3659.9697090570253,3584.082040838661,19.730899325202778,15.688189764172444,100.0
2023-01-01 03:00:00,2993.292420985183,2838.1812536685516,450.6740670343501,24.950398886427287,100.0
2023-01-01 04:00:00,780.0932022121826,909.6244936761261,82.27868381380755,19.861792355335965,85.75991605717871
2023-01-01 05:00:00,779.9726016810132,779.4056242548463,562.2168580485467,11.8155071903252,100.0
2023-01-01 06:00:00,290.4180608409973,228.96056974956548,314.27443966843305,32.392796167306784,100.0
2023-01-01 07:00:00,4330.880728874676,4332.866428755856,478.91427952871226,20.825354143293985,99.95417121866481
2023-01-01 08:00:00,3005.575058716044,3107.4083057194266,957.6941588226514,34.09279024859906,96.72288811174411
2023-01-01 09:00:00,3540.3628889802276,3347.6810462679273,340.96889708239695,15.566848636595974,100.0
2023-01-01 10:00:00,102.92247147901223,121.62317570846066,719.2835680697572,11.392499694625949,84.62406188580756
2023-01-01 11:00:00,4849.549260809971,4841.209574123558,683.2946630559115,10.745911167119113,100.0
2023-01-01 12:00:00,4162.213204002109,4319.441280608138,868.9273469492243,25.38793626849177,96.35999041561475
2023-01-01 13:00:00,1061.6955533913808,1084.0842169065063,334.41137864698334,30.934178308660297,97.93478558529219
2023-01-01 14:00:00,909.1248360355031,764.05397305113,56.077181455573275,25.992339955942185,100.0
2023-01-01 15:00:00,917.0225492671691,872.4958353812252,970.6306732251932,30.593071246275365,100.0
2023-01-01 16:00:00,1521.2112147976886,1569.6389636187228,362.35731227232174,22.94201013170645,96.91472052213929
2023-01-01 17:00:00,2623.7821581611893,2442.1556809835033,193.7402015377241,12.836047327472137,100.0
2023-01-01 18:00:00,2159.725093210579,2313.584732169624,914.101393171669,30.13813427531936,93.34972967189495
2023-01-01 19:00:00,1456.1457009902097,1283.2586372753913,190.61063467432683,19.07679311912812,100.0
2023-01-01 20:00:00,3059.2644736118973,2871.5009247504468,528.7559290464297,27.318706268826894,100.0
2023-01-01 21:00:00,697.4693032602091,498.2755329002972,755.5010589670918,12.85408825706315,100.0
2023-01-01 22:00:00,1460.7232426760909,1534.2210393292328,731.0149257636015,17.044722952794295,95.20943887685992
2023-01-01 23:00:00,1831.8092164684585,1814.1772513575258,29.4651060069786,20.362828920056636,100.0
2023-01-02 00:00:00,2280.3499210851796,2121.47699877682,202.43721218973099,34.20710475711802,100.0
2023-01-02 01:00:00,3925.879806965068,4068.3632160272923,888.4932842978508,25.939837348059537,96.49777068819932
2023-01-02 02:00:00,998.3689107917987,879.4570204287613,553.1809173956866,27.33011337407687,100.0
2023-01-02 03:00:00,2571.172192068058,2501.701855656486,687.2209050249159,29.441489295176083,100.0
2023-01-02 04:00:00,2962.0728443102125,2833.1614338495233,402.29157166774866,22.32033053929188,100.0
2023-01-02 05:00:00,232.25206359998862,402.9545826890314,745.2030512596307,13.885427304765756,57.63728062108242
2023-01-02 06:00:00,3037.7242595071916,3140.950972776006,289.0952524992733,17.669517679120254,96.71352039036822
2023-01-02 07:00:00,852.6206184364577,942.2019770941668,232.030742449281,16.17003152186525,90.49234019504121
2023-01-02 08:00:00,325.25796492639756,142.85637695551483,997.1120745330637,32.41979095003389,100.0
2023-01-02 09:00:00,4744.427686266667,4753.508367962413,157.65175415976685,28.209163395683937,99.80896885010347
2023-01-02 10:00:00,4828.160165372797,4858.341140070693,981.360042705744,23.814953438395932,99.37878024972416
2023-01-02 11:00:00,4041.9867405823056,3994.995076615379,926.51000078514,16.089849944099655,100.0
2023-01-02 12:00:00,1523.0688458668535,1451.7713459859124,714.6757439121992,13.897955092401972,100.0
2023-01-02 13:00:00,488.36057003191934,629.137714119434,581.9731048775029,24.782261401014267,77.62379508840097
2023-01-02 14:00:00,3421.1651325607845,3230.371769102597,4.529491568247557,13.219663166809614,100.0
2023-01-02 15:00:00,2200.7624686980066,2250.9044080088333,635.2858828905856,21.318548303442448,97.77236478224401
2023-01-02 16:00:00,610.1911742238941,567.8899398070007,772.4112965180625,24.533280554160257,100.0
2023-01-02 17:00:00,2475.884550556351,2542.264823013667,732.87563465022,18.898619835523903,97.38893163857622
2023-01-02 18:00:00,171.94260557609198,51.109623894106676,172.06442846918435,33.17600129487715,100.0
2023-01-02 19:00:00,4546.60201039391,4442.065752245385,544.5337635420387,12.294175744366555,100.0
2023-01-02 20:00:00,1293.8999080000847,1328.641430670805,550.1979894511904,20.5575210062637,97.38518445468165
2023-01-02 21:00:00,3312.61142176991,3504.5868402842307,652.8824156814668,32.420909736356165,94.52216688404985
2023-01-02 22:00:00,1558.5553804470549,1748.4288136415817,830.9450154214624,14.418629986921232,89.14033950292415
2023-01-02 23:00:00,2600.340105889054,2499.9324994133285,698.230847735544,25.70208637771772,100.0
2023-01-03 00:00:00,2733.5513967163984,2574.4918088466825,141.30570889791437,24.52993528652781,100.0
2023-01-03 01:00:00,924.2722776276352,960.4095727996339,19.03096808088034,32.61164204840975,96.23730373004749
2023-01-03 02:00:00,4847.923138822793,4815.916182052244,136.5853226670851,32.12721212900439,100.0
2023-01-03 03:00:00,3875.6641168055726,3980.338801993871,40.2819542907834,32.86578147234037,97.37020664834199
2023-01-03 04:00:00,4697.494707820945,4708.688197932345,436.7733410698147,24.520106042994552,99.76228007375143
2023-01-03 05:00:00,4474.136752138244,4478.3714745365005,283.75319837319057,14.469911200913185,99.90544057315624
2023-01-03 06:00:00,2989.4998940554256,3048.083841343753,7.309742526406926,13.41959627846881,98.0780073535477
2023-01-03 07:00:00,4609.371175115584,4459.938553055178,80.27817568098894,29.26062422253326,100.0
2023-01-03 08:00:00,442.4625102595975,513.3272021262245,397.5426586482701,20.481971852593013,86.19502501073345
2023-01-03 09:00:00,979.914312095726,975.3221923579074,939.7617821520012,16.197655790773595,100.0
2023-01-03 10:00:00,226.13644455269034,354.1952708064673,994.7987748373355,26.699028074616553,63.84513379803186
2023-01-03 11:00:00,1626.6516538163216,1482.134387298249,50.12039462620943,29.372954056365458,100.0
2023-01-03 12:00:00,1943.38644844741,1863.6852680939714,830.5800973505388,32.727893572503525,100.0
2023-01-03 13:00:00,1356.7451588694796,1536.8437084756893,480.2577740738232,11.092005378930525,88.28127098331687
2023-01-03 14:00:00,4143.687545759647,4164.916697475655,621.0418991589311,12.662147053315719,99.49028628282349
2023-01-03 15:00:00,1783.7666334679463,1955.4870333695424,505.9692029690564,26.99216333346623,91.21853548649203
2023-01-03 16:00:00,1404.6725484369038,1480.2865896816552,924.5069111386713,13.718803181508498,94.8919322939342
2023-01-03 17:00:00,2713.480415791242,2884.0529617652924,478.48485626439054,13.198989747064864,94.08566526914107
2023-01-03 18:00:00,704.6211248738132,631.7516386180052,167.97297705882096,14.608791708120467,100.0
2023-01-03 19:00:00,4010.9849037701983,3847.1984071178613,779.8532329896112,17.476670749223345,100.0
2023-01-03 20:00:00,372.75321839885413,493.64992435809364,513.7745336542939,32.14817801576915,75.50962737076385
2023-01-03 21:00:00,4934.434683002586,5056.222183987521,117.06893303012656,30.06972878771161,97.59133407209394
2023-01-03 22:00:00,3861.223846483287,3908.7545643402127,461.59227123079603,18.36994418947931,98.78399328802706
2023-01-03 23:00:00,993.578407670862,1025.406488935595,687.3948286321777,25.64228038638618,96.8960522867598
2023-01-04 00:00:00,27.610585618011996,193.57385388852566,295.83792929811534,27.21360685679515,14.263592454956362
2023-01-04 01:00:00,4077.307142274171,3947.9065290827834,911.9733695490851,34.673783231678186,100.0
2023-01-04 02:00:00,3534.2867192380854,3580.9019077863923,849.9581848722004,12.026894995149227,98.6982277161252
2023-01-04 03:00:00,3645.0358402049364,3464.944084533821,567.8949320048549,18.986334143698976,100.0
2023-01-04 04:00:00,3856.3517334297285,3712.69770813278,54.372073408887836,33.65050068778814,100.0
2023-01-04 05:00:00,370.2232586704518,345.1321980477716,583.2644107105923,23.303564882511147,100.0
2023-01-04 06:00:00,1792.328642721363,1920.8115904767292,415.6047921120234,29.584511788947943,93.31100726420138
2023-01-04 07:00:00,579.3452976256485,672.5983739256723,724.0686717319072,15.754984912978067,86.13539968053372
2023-01-04 08:00:00,4315.517129377968,4505.142885796366,267.03106295962266,17.13016948883051,95.79090472321661
2023-01-04 09:00:00,3116.4906341377896,2934.4300935257493,605.7635233810586,32.36169717732551,100.0
2023-01-04 10:00:00,1654.490124263246,1607.03101179374,554.4371679808388,26.823619587709928,100.0
2023-01-04 11:00:00,317.79175143011815,181.3080720601825,526.8505616656222,30.878407167723566,100.0
2023-01-04 12:00:00,1554.911608578311,1369.6961221981117,115.91138172677195,15.35214830998267,100.0
2023-01-04 13:00:00,1625.9166101337353,1531.6756326515251,489.8854584131528,16.03092275747144,100.0
