DateTime,Actual_Production,Theoretical_Production,Irradiance,Temperature,Efficiency
2024-02-21 16:00:00,1868.2040923334926,1858.4991303177044,284.09550318994,15.009999027171911,100.0
2024-02-21 17:00:00,1664.5604811570163,1689.3156167567024,843.7878020827592,24.466478951591107,98.5346056501145
2024-02-21 18:00:00,880.7695625143002,796.2248363925785,102.0533483005408,10.515830794256027,100.0
2024-02-21 19:00:00,3036.3333505074397,2899.6833166212155,173.58294474760726,12.215380370908616,100.0
2024-02-21 20:00:00,2383.1208025431442,2425.895076884115,157.95711908368136,20.47226707818463,98.23676321583078
2024-02-21 21:00:00,4328.504961620019,4147.304438370806,612.9834926606803,10.961164155535728,100.0
2024-02-21 22:00:00,160.54790241029127,-13.369312168177657,388.6683955257906,18.647521689148206,0.0
2024-02-21 23:00:00,3219.3396377756317,3118.266036250818,863.460066537101,25.99051442658117,100.0
2024-02-22 00:00:00,3814.7443925578054,3692.4751975750596,485.84222206798734,30.385642179913326,100.0
2024-02-22 01:00:00,3797.432845941535,3747.0780985180513,837.9609243958464,20.88525180328574,100.0
2024-02-22 02:00:00,4430.369835477625,4378.885360588814,240.33464674823324,22.134238744584113,100.0
2024-02-22 03:00:00,3645.1687141474704,3491.9108964471834,931.306936190597,10.15178092278376,100.0
2024-02-22 04:00:00,4639.050308238481,4537.651512042404,634.8853704876993,31.661018572453248,100.0
2024-02-22 05:00:00,1663.2829991044573,1465.110666952171,505.64447090842725,34.602697512804845,100.0
2024-02-22 06:00:00,2516.0470837577154,2456.432607855923,608.8370269645446,21.275861414554345,100.0
2024-02-22 07:00:00,70.39831641445338,188.9723874397276,917.0932209338407,17.589011465211684,37.253229092481455
2024-02-22 08:00:00,34.787936516456064,-58.74806808563596,342.54747767291116,14.397232093814724,0.0
2024-02-22 09:00:00,1200.6331022575994,1257.9723606757652,245.82937790091052,28.11869379442369,95.44193018776946
2024-02-22 10:00:00,504.0359856954263,343.3380572042432,245.42087185690764,20.282531761427485,100.0
2024-02-22 11:00:00,1301.056839678768,1105.97070838315,972.7295702425052,18.459523415010853,100.0
2024-02-22 12:00:00,885.216472641987,884.575081460539,337.4958810646671,24.76183926560458,100.0
2024-02-22 13:00:00,142.6001241932412,127.19375465807335,883.8881864710847,30.28352179201968,100.0
2024-02-22 14:00:00,4546.520732030247,4423.128411395652,137.45314260544583,27.718915950943384,100.0
2024-02-22 15:00:00,41.115656944457626,-44.25036050833084,430.61937482478106,30.27796524050964,0.0
2024-02-22 16:00:00,3680.4107216854272,3492.679284457157,619.2493651081826,23.27528638915451,100.0
2024-02-22 17:00:00,760.7394345975827,879.8593852354898,963.5134746155069,24.39474965079312,86.46147865933995
2024-02-22 18:00:00,4561.148109998,4481.66118853322,677.2994614371839,10.328369175890863,100.0
2024-02-22 19:00:00,4463.979697949429,4351.76226572032,1.959339064902088,20.76427677638187,100.0
2024-02-22 20:00:00,3269.505731846287,3391.368812273323,760.1429659568756,30.080517922039107,96.4066697792934
2024-02-22 21:00:00,3361.170749003026,3176.880228912857,649.8057936102874,25.518184071149996,100.0
2024-02-22 22:00:00,26.695709848442718,-59.49396332005119,185.15455689654092,27.28839610037926,0.0
2024-02-22 23:00:00,4924.35783056801,4829.458815343573,620.4516148354861,13.71995726471058,100.0
2024-02-23 00:00:00,4389.163017879072,4294.352063672352,925.6340104233185,32.85401863765172,100.0
2024-02-23 01:00:00,4475.53112865046,4280.129432311345,4.516642792979031,28.728598721823968,100.0
2024-02-23 02:00:00,3296.2226852543595,3470.0913728493647,974.3998437679625,32.43626739595889,94.98950693473417
2024-02-23 03:00:00,1723.9346432726827,1869.5927228756598,296.2162303268856,17.210230587622448,92.20910106138318
2024-02-23 04:00:00,4468.243245452404,4434.040468207788,607.5051300489845,24.60912121406613,100.0
2024-02-23 05:00:00,1457.5846407559618,1435.7586148797232,277.57406412271445,30.090403923099593,100.0
2024-02-23 06:00:00,2813.557716711014,2823.219414772604,730.886218112783,20.39406507543957,99.65777728748128
2024-02-23 07:00:00,498.654861719412,489.9812107860489,515.8364152565899,18.49950144760875,100.0
2024-02-23 08:00:00,4609.778150663751,4721.431627196767,262.92458255935094,20.127245145025174,97.63517751925367
2024-02-23 09:00:00,703.8522888560667,699.2202603239764,503.41948662153624,25.924032273592843,100.0
2024-02-23 10:00:00,1124.4840286520364,1000.0138968601357,351.6359141693154,19.231686661901378,100.0
2024-02-23 11:00:00,2790.6707906410747,2637.4595453580555,249.66305889255213,15.500872451305488,100.0
2024-02-23 12:00:00,3820.465001064908,3987.7735744028864,592.7962492683497,22.67698110279904,95.80446155689694
2024-02-23 13:00:00,3096.7565296814946,2916.109593357081,638.2467778907234,11.71096446929404,100.0
2024-02-23 14:00:00,1160.6695640007808,1319.6937813788772,140.4874816056323,32.62130267824822,87.94991538022249
2024-02-23 15:00:00,4.715212637451671,80.90688950448676,929.1585275012148,33.322566008996674,5.827949469235478
2024-02-23 16:00:00,3785.752901537196,3747.6347759846913,6.65199845090958,34.60554342321353,100.0
2024-02-23 17:00:00,4926.036629555469,4800.90800902682,276.9349398292913,28.920724606970648,100.0
2024-02-23 18:00:00,4049.565601530452,3973.758486069261,343.3471756885916,30.061773404460517,100.0
2024-02-23 19:00:00,2301.0330907830767,2312.9825702836533,66.43998645240845,30.970241821215087,99.48337356043668
2024-02-23 20:00:00,4518.836306995533,4581.576684470966,90.00294680596066,14.331377354304061,98.63059418631825
2024-02-23 21:00:00,2049.23836559175,2125.827335574841,847.4381560773406,15.134063146431913,96.39721586502318
2024-02-23 22:00:00,2624.6704212173377,2603.5879059092777,361.8369387101791,30.50062703830848,100.0
2024-02-23 23:00:00,2385.648836978416,2335.238474337164,365.2502745653297,20.425093774679553,100.0
2024-02-24 00:00:00,2238.119363327625,2345.4463597252775,688.6061127077376,29.79563808455014,95.4240268189197
2024-02-24 01:00:00,3875.953846469529,4046.1192213865415,724.2829970847421,13.613596073060076,95.79435588507697
2024-02-24 02:00:00,2633.84453634746,2799.630540609794,707.5181711501217,11.220836049442331,94.07828990798821
2024-02-24 03:00:00,1583.5856101260804,1604.2339186040538,468.9209925783585,19.93485907399262,98.71288667827565
2024-02-24 04:00:00,1290.7908382923915,1122.398965326609,706.6829441254795,16.786206068471593,100.0
2024-02-24 05:00:00,188.73658483716693,18.052509471967937,923.947685381779,30.292631043590074,100.0
2024-02-24 06:00:00,2915.97580941523,2877.07808730966,134.82473564793318,32.926815245408584,100.0
2024-02-24 07:00:00,1149.807077005171,1242.9484829622136,574.8342425678361,26.34339839237559,92.50641460738048
2024-02-24 08:00:00,740.6696100819155,739.6072240075569,878.7336974508619,12.636491855367868,100.0
2024-02-24 09:00:00,3269.1498191383885,3320.0947408057264,965.7037366514808,10.379592125620373,98.46555819503588
2024-02-24 10:00:00,3406.046289107744,3543.373915089151,87.94806370823594,29.465037624419054,96.12438231831506
2024-02-24 11:00:00,3760.77446128833,3576.908694763067,949.8248491456574,31.787866414743064,100.0
2024-02-24 12:00:00,2517.8844816929573,2687.4111150656217,726.4544264565566,33.695425141274285,93.69182361335419
2024-02-24 13:00:00,4470.273026019433,4402.631982168437,724.6440338215058,27.940095654350635,100.0
2024-02-24 14:00:00,4681.713766991139,4500.428709983304,147.57246155758207,10.795899822257848,100.0
2024-02-24 15:00:00,4036.854698962447,4171.026113420241,575.829429267206,21.97060999005727,96.78325163138877
2024-02-24 16:00:00,3177.967410040936,3351.62902042381,358.57198932142575,22.250779848793783,94.8185909202769
2024-02-24 17:00:00,1518.6047679559433,1626.0535727044917,585.5634801637203,11.069939624994765,93.3920501419989
2024-02-24 18:00:00,4914.724608101106,5036.530785393302,737.3959253249423,32.77176250806745,97.5815460585399
2024-02-24 19:00:00,1370.6808359596916,1519.204177396506,183.3959391036084,29.096744357844447,90.223608936401
2024-02-24 20:00:00,1013.2846099521553,1022.2300225207842,152.9554738837029,15.130872409019327,99.12491196975706
2024-02-24 21:00:00,2210.7705689329136,2282.9557208714555,356.84218934254085,26.30368234565871,96.83808357391237
2024-02-24 22:00:00,284.2028535619423,198.7834863286092,642.3208919660374,30.31937064626101,100.0
2024-02-24 23:00:00,4892.472323358954,4792.35252933139,673.8022686939104,31.352740990791546,100.0
